Price,Adj Close,Close,High,Low,Open,Volume
Ticker,QLD,QLD,QLD,QLD,QLD,QLD
Date,,,,,,
13/12/2006,2.4361732006073,2.789062976837158,2.817188024520874,2.7593750953674316,2.8162500858306885,15990400
14/12/2006,2.4880356788635254,2.848438024520874,2.87656307220459,2.801563024520874,2.804374933242798,19696000
15/12/2006,2.5044138431549072,2.867187976837158,2.9081249237060547,2.8578128814697266,2.897813081741333,20345600
18/12/2006,2.4470925331115723,2.801563024520874,2.90625,2.786250114440918,2.887813091278076,22540800
19/12/2006,2.4375381469726562,2.7906250953674316,2.817812919616699,2.7306249141693115,2.763124942779541,29456000
20/12/2006,2.4207122325897217,2.6031250953674316,2.6875,2.6006250381469727,2.6875,15747200
21/12/2006,2.387293577194214,2.567188024520874,2.61093807220459,2.5425000190734863,2.6046879291534424,18204800
22/12/2006,2.3422493934631348,2.518749952316284,2.5609378814697266,2.512500047683716,2.5603129863739014,24489600
26/12/2006,2.3538737297058105,2.53125,2.533437967300415,2.503124952316284,2.512500047683716,8358400
27/12/2006,2.3768310546875,2.5559380054473877,2.562187910079956,2.5246880054473877,2.5321879386901855,11280000
28/12/2006,2.3567795753479004,2.534374952316284,2.5562500953674316,2.516249895095825,2.54843807220459,9497600
29/12/2006,2.3550362586975098,2.5325000286102295,2.5875000953674316,2.5265629291534424,2.534374952316284,12275200
03/01/2007,2.36259126663208,2.5406250953674316,2.633125066757202,2.4625000953674316,2.586250066757202,37657600
04/01/2007,2.4474480152130127,2.6318750381469727,2.650312900543213,2.523437976837158,2.5421879291534424,21628800
05/01/2007,2.411994457244873,2.59375,2.6156249046325684,2.5653131008148193,2.604374885559082,17209600
08/01/2007,2.427104949951172,2.609999895095825,2.6390628814697266,2.578125,2.6156249046325684,16390400
09/01/2007,2.4567463397979736,2.6418750286102295,2.660938024520874,2.5818750858306885,2.625624895095825,25084800
10/01/2007,2.520970344543457,2.710937976837158,2.710937976837158,2.6078128814697266,2.6234378814697266,19718400
11/01/2007,2.5631070137023926,2.7562499046325684,2.7750000953674316,2.7093749046325684,2.710937976837158,23577600
12/01/2007,2.589261531829834,2.784374952316284,2.7906250953674316,2.7434380054473877,2.7509379386901855,19382400
16/01/2007,2.589261531829834,2.784374952316284,2.794374942779541,2.7615630626678467,2.784374952316284,20252800
17/01/2007,2.5421841144561768,2.733750104904175,2.781874895095825,2.723750114440918,2.781874895095825,15670400
18/01/2007,2.438148260116577,2.621875047683716,2.7228128910064697,2.614375114440918,2.7206249237060547,45360000
19/01/2007,2.445413827896118,2.629688024520874,2.6500000953674316,2.6078128814697266,2.6134378910064697,29558400
22/01/2007,2.397463798522949,2.578125,2.643749952316284,2.559375047683716,2.643749952316284,32195200
23/01/2007,2.3861310482025146,2.5659379959106445,2.614063024520874,2.5578129291534424,2.5846879482269287,23097600
24/01/2007,2.4584901332855225,2.643749952316284,2.6515629291534424,2.5875000953674316,2.5971879959106445,19241600
25/01/2007,2.3916521072387695,2.5718750953674316,2.6703128814697266,2.565000057220459,2.658750057220459,30934400
26/01/2007,2.3750884532928467,2.554063081741333,2.5918750762939453,2.534374952316284,2.5918750762939453,27568000
29/01/2007,2.3890371322631836,2.5690629482269287,2.603437900543213,2.543437957763672,2.551563024520874,25587200
30/01/2007,2.395430088043213,2.5759379863739014,2.5868749618530273,2.5578129291534424,2.5737500190734863,12236800
31/01/2007,2.425072193145752,2.6078128814697266,2.6315629482269287,2.5353128910064697,2.5634379386901855,35904000
01/02/2007,2.4279778003692627,2.61093807220459,2.6590631008148193,2.59375,2.639688014984131,27507200
02/02/2007,2.4489011764526367,2.6334381103515625,2.6393749713897705,2.600938081741333,2.6253130435943604,19465600
05/02/2007,2.440473794937134,2.624375104904175,2.648124933242798,2.606563091278076,2.624687910079956,15612800
06/02/2007,2.4294307231903076,2.612499952316284,2.6359379291534424,2.563124895095825,2.630312919616699,24643200
07/02/2007,2.4872608184814453,2.6746881008148193,2.6856250762939453,2.6237499713897705,2.648124933242798,27049600
08/02/2007,2.488131046295166,2.6756250858306885,2.6787500381469727,2.6340630054473877,2.6565630435943604,14342400
09/02/2007,2.410541534423828,2.5921878814697266,2.692812919616699,2.5765628814697266,2.6756250858306885,30985600
12/02/2007,2.3913626670837402,2.5715630054473877,2.5921878814697266,2.559375047683716,2.5896880626678467,20265600
13/02/2007,2.417515993118286,2.5996880531311035,2.6056249141693115,2.572499990463257,2.5893750190734863,20048000
14/02/2007,2.489875316619873,2.677500009536743,2.68906307220459,2.609999895095825,2.61093807220459,25526400
15/02/2007,2.516319990158081,2.7059381008148193,2.7059381008148193,2.670938014984131,2.6809380054473877,13830400
16/02/2007,2.50789213180542,2.6968750953674316,2.7009379863739014,2.671875,2.684999942779541,9900800
20/02/2007,2.5369532108306885,2.7281250953674316,2.7371881008148193,2.653125047683716,2.684375047683716,17587200
21/02/2007,2.553518056869507,2.7459380626678467,2.7484378814697266,2.7009379863739014,2.707813024520874,35686400
22/02/2007,2.5805435180664062,2.7750000953674316,2.7853128910064697,2.728437900543213,2.765312910079956,18812800
23/02/2007,2.5572948455810547,2.75,2.768749952316284,2.726562976837158,2.768749952316284,11811200
26/02/2007,2.5340466499328613,2.7249999046325684,2.7774999141693115,2.68906307220459,2.7774999141693115,19836800
27/02/2007,2.2899415493011475,2.4625000953674316,2.652812957763672,2.458750009536743,2.6253130435943604,71888000
28/02/2007,2.339053153991699,2.515312910079956,2.56406307220459,2.453125,2.4953129291534424,43574400
01/03/2007,2.314643383026123,2.489063024520874,2.5428130626678467,2.3868749141693115,2.43906307220459,54982400
02/03/2007,2.2335641384124756,2.4018750190734863,2.4903130531311035,2.4018750190734863,2.4696879386901855,62166400
05/03/2007,2.202760934829712,2.3687500953674316,2.447499990463257,2.366563081741333,2.374687910079956,67344000
06/03/2007,2.2832581996917725,2.455312967300415,2.4674999713897705,2.40625,2.40625,54771200
07/03/2007,2.2623348236083984,2.4328129291534424,2.4671878814697266,2.4303131103515625,2.4515628814697266,42006400
08/03/2007,2.304471254348755,2.4781250953674316,2.496562957763672,2.4509379863739014,2.484062910079956,38240000
09/03/2007,2.2963345050811768,2.469374895095825,2.5062499046325684,2.4312500953674316,2.504688024520874,32844800
12/03/2007,2.3175487518310547,2.492187976837158,2.499063014984131,2.4540629386901855,2.4540629386901855,20697600
13/03/2007,2.229787588119507,2.397813081741333,2.492187976837158,2.382812976837158,2.463124990463257,52176000
14/03/2007,2.291684865951538,2.4643750190734863,2.4643750190734863,2.3634378910064697,2.400938034057617,76275200
15/03/2007,2.285291910171509,2.4574999809265137,2.4700000286102295,2.434375047683716,2.450313091278076,34220800
16/03/2007,2.276864528656006,2.4484379291534424,2.4696879386901855,2.4221880435943604,2.457813024520874,35628800
19/03/2007,2.322779893875122,2.4978129863739014,2.5093750953674316,2.4600000381469727,2.4749999046325684,32012800
20/03/2007,2.3538737297058105,2.53125,2.5315630435943604,2.490000009536743,2.4937500953674316,25996800
21/03/2007,2.441054105758667,2.625,2.632499933242798,2.504688024520874,2.534374952316284,59932800
22/03/2007,2.4265239238739014,2.609375,2.628124952316284,2.591249942779541,2.628124952316284,42646400
23/03/2007,2.4053103923797607,2.5865631103515625,2.621875047683716,2.5840630531311035,2.6021881103515625,23225600
26/03/2007,2.4239096641540527,2.606563091278076,2.616563081741333,2.5346879959106445,2.5940630435943604,31235200
27/03/2007,2.3981003761291504,2.5784380435943604,2.601249933242798,2.572187900543213,2.5999999046325684,20684800
28/03/2007,2.3483996391296387,2.5250000953674316,2.5784380435943604,2.5199999809265137,2.5537500381469727,46195200
29/03/2007,2.345492362976074,2.5218749046325684,2.556562900543213,2.4725000858306885,2.556562900543213,67075200
30/03/2007,2.3536314964294434,2.530625104904175,2.5587499141693115,2.484375,2.5296878814697266,37843200
02/04/2007,2.344911813735962,2.521250009536743,2.5453128814697266,2.494999885559082,2.539062976837158,31907200
03/04/2007,2.412632465362549,2.5940630435943604,2.6075000762939453,2.5487499237060547,2.5528130531311035,33654400
04/04/2007,2.426873207092285,2.609375,2.6153130531311035,2.5875000953674316,2.587812900543213,26156800
05/04/2007,2.453030824661255,2.637500047683716,2.6418750286102295,2.596874952316284,2.601249933242798,20153600
09/04/2007,2.441115617752075,2.624687910079956,2.65625,2.6134378910064697,2.65625,25625600
10/04/2007,2.4600064754486084,2.6449999809265137,2.647813081741333,2.621875047683716,2.622188091278076,18784000
11/04/2007,2.40972638130188,2.590938091278076,2.6390628814697266,2.5768749713897705,2.6390628814697266,32976000
12/04/2007,2.4515788555145264,2.6359379291534424,2.640000104904175,2.563124895095825,2.590312957763672,30118400
13/04/2007,2.4602980613708496,2.645313024520874,2.650624990463257,2.5999999046325684,2.629688024520874,26419200
16/04/2007,2.5033133029937744,2.6915628910064697,2.700000047683716,2.664062976837158,2.664062976837158,22512000
17/04/2007,2.5134856700897217,2.702500104904175,2.7068750858306885,2.6781249046325684,2.697187900543213,24000000
18/04/2007,2.503894805908203,2.692188024520874,2.708437919616699,2.6621880531311035,2.6809380054473877,18265600
19/04/2007,2.5059282779693604,2.6943750381469727,2.710624933242798,2.648437976837158,2.6596879959106445,31187200
20/04/2007,2.5437116622924805,2.734999895095825,2.7559380531311035,2.705312967300415,2.726249933242798,26604800
23/04/2007,2.544874668121338,2.7362499237060547,2.75,2.7215631008148193,2.734999895095825,14880000
24/04/2007,2.5652196407318115,2.758125066757202,2.7796878814697266,2.71875,2.752187967300415,24432000
25/04/2007,2.6390438079833984,2.8375000953674316,2.838749885559082,2.7634379863739014,2.7793750762939453,26851200
26/04/2007,2.666654586791992,2.867187976837158,2.878124952316284,2.8396880626678467,2.8703129291534424,30755200
27/04/2007,2.6695611476898193,2.8703129291534424,2.872499942779541,2.835624933242798,2.8440630435943604,52979200
30/04/2007,2.599806785583496,2.7953128814697266,2.8621881008148193,2.7871880531311035,2.853437900543213,25312000
01/05/2007,2.6157915592193604,2.8125,2.8125,2.755625009536743,2.796875,37686400
02/05/2007,2.6492156982421875,2.848438024520874,2.866874933242798,2.807188034057617,2.807188034057617,24784000
03/05/2007,2.6695611476898193,2.8703129291534424,2.882188081741333,2.8471879959106445,2.859375,27868800
04/05/2007,2.675955295562744,2.877187967300415,2.9018750190734863,2.8471879959106445,2.888124942779541,27244800
07/05/2007,2.669851303100586,2.8706250190734863,2.887500047683716,2.8631250858306885,2.8737499713897705,15801600
08/05/2007,2.66839861869812,2.869062900543213,2.8859379291534424,2.8293750286102295,2.8450000286102295,28512000
09/05/2007,2.688162326812744,2.890312910079956,2.909374952316284,2.8499999046325684,2.8531250953674316,28224000
10/05/2007,2.6207330226898193,2.817812919616699,2.8865630626678467,2.799999952316284,2.8734378814697266,48633600
11/05/2007,2.682349681854248,2.8840630054473877,2.884999990463257,2.8137500286102295,2.817188024520874,35305600
14/05/2007,2.643693208694458,2.8424999713897705,2.8965630531311035,2.8134379386901855,2.885313034057617,39193600
15/05/2007,2.605619430541992,2.801563024520874,2.874063014984131,2.785938024520874,2.8396880626678467,44662400
16/05/2007,2.6541569232940674,2.853749990463257,2.856250047683716,2.7774999141693115,2.813124895095825,35881600
17/05/2007,2.625673532485962,2.823124885559082,2.8556249141693115,2.8212499618530273,2.843437910079956,24483200
18/05/2007,2.6686887741088867,2.869374990463257,2.869999885559082,2.8309381008148193,2.84375,27212800
21/05/2007,2.7058916091918945,2.909374952316284,2.934062957763672,2.867500066757202,2.874375104904175,47481600
22/05/2007,2.7090888023376465,2.9128129482269287,2.9409379959106445,2.8909380435943604,2.90781307220459,24297600
23/05/2007,2.685255765914917,2.887187957763672,2.9518749713897705,2.882188081741333,2.9309380054473877,27027200
24/05/2007,2.6093974113464355,2.8056249618530273,2.911875009536743,2.780625104904175,2.879688024520874,61747200
25/05/2007,2.6372995376586914,2.835624933242798,2.848750114440918,2.804374933242798,2.8153131008148193,26137600
29/05/2007,2.6710140705108643,2.871875047683716,2.8837499618530273,2.8290629386901855,2.843437910079956,30320000
30/05/2007,2.7183892726898193,2.9228129386901855,2.9256250858306885,2.819999933242798,2.8315629959106445,36454400
31/05/2007,2.752685070037842,2.9596879482269287,2.963124990463257,2.9256250858306885,2.936563014984131,30006400
01/06/2007,2.7503600120544434,2.9571878910064697,2.991874933242798,2.944999933242798,2.970937967300415,25929600
04/06/2007,2.758207321166992,2.965625047683716,2.975938081741333,2.9278130531311035,2.934375047683716,17776000
05/06/2007,2.761986017227173,2.9696879386901855,2.9696879386901855,2.9128129482269287,2.950000047683716,43190400
06/06/2007,2.69891619682312,2.9018750190734863,2.942188024520874,2.8918750286102295,2.939687967300415,46547200
07/06/2007,2.6088171005249023,2.805000066757202,2.926875114440918,2.805000066757202,2.8890628814697266,78336000
08/06/2007,2.6788618564605713,2.880312919616699,2.885313034057617,2.7921879291534424,2.815000057220459,52147200
11/06/2007,2.668107271194458,2.8687500953674316,2.9149999618530273,2.8637499809265137,2.8809380531311035,27756800
12/06/2007,2.6320676803588867,2.8299999237060547,2.8940629959106445,2.825313091278076,2.8368749618530273,48483200
13/06/2007,2.6840927600860596,2.8859379291534424,2.9015629291534424,2.838124990463257,2.8531250953674316,44809600
14/06/2007,2.7314682006835938,2.936875104904175,2.950000047683716,2.908437967300415,2.908437967300415,25782400
15/06/2007,2.782912015914917,2.992187976837158,3.00156307220459,2.9625000953674316,2.9625000953674316,21446400
18/06/2007,2.780005693435669,2.989063024520874,3.0028131008148193,2.9771881103515625,2.9987499713897705,15353600
19/06/2007,2.776517868041992,2.9853129386901855,3.0009379386901855,2.957813024520874,2.971250057220459,24592000
20/06/2007,2.7268176078796387,2.931874990463257,3.0065629482269287,2.924999952316284,2.9881250858306885,34716800
21/06/2007,2.777970790863037,2.986875057220459,2.9912500381469727,2.903749942779541,2.9328129291534424,48928000
22/06/2007,2.723621129989624,2.9284379482269287,2.9800000190734863,2.9090631008148193,2.9649999141693115,63596800
25/06/2007,2.710251569747925,2.914062976837158,2.960313081741333,2.869688034057617,2.932188034057617,47276800
26/06/2007,2.6797330379486084,2.8812499046325684,2.927187919616699,2.859375,2.927187919616699,51760000
27/06/2007,2.7407684326171875,2.9468750953674316,2.9568750858306885,2.8546879291534424,2.858750104904175,50000000
28/06/2007,2.747743606567383,2.9543750286102295,2.991563081741333,2.945312976837158,2.9484379291534424,42099200
29/06/2007,2.764892578125,2.9728128910064697,2.9959380626678467,2.914375066757202,2.9828128814697266,49286400
02/07/2007,2.8000600337982178,3.010624885559082,3.0137500762939453,2.9700000286102295,2.973438024520874,30390400
03/07/2007,2.8323214054107666,3.0453128814697266,3.0456249713897705,3.0134379863739014,3.0215630531311035,18761600
05/07/2007,2.8645825386047363,3.0799999237060547,3.1024999618530273,3.0428130626678467,3.0456249713897705,34662400
06/07/2007,2.8991692066192627,3.117187976837158,3.119374990463257,3.0690629482269287,3.096874952316284,24800000
09/07/2007,2.901784658432007,3.119999885559082,3.130000114440918,3.0965631008148193,3.1156249046325684,20832000
10/07/2007,2.854410409927368,3.0690629482269287,3.119374990463257,3.061875104904175,3.090625047683716,34566400
